1/6 22:18:02.009  COMBAT_LOG_VERSION,4,ADVANCED_LOG_ENABLED,1
1/7 17:13:55.679  SPELL_CAST_START,Player-47-0781E030,"Islen-Eitrigg",0x10512,0x0,0000000000000000,nil,0x80000000,0x80000000,585,"Smite",0x2
1/7 17:13:55.679  SPELL_HEAL,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,143924,"Leech",0x1,Player-47-07C2EF5A,0000000000000000,5240460,5240460,9030,65566,0,1047960,1100000,0,2023.61,-253.25,945,3608,3608,0,nil
1/7 17:13:55.979  SPELL_PERIODIC_HEAL,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,Player-47-0781E030,"Islen-Eitrigg",0x10512,0x0,253432,"Dreamer",0x8,Player-47-0781E030,0000000000000000,44247,44247,0,970,0,50825,51000,0,2024.50,-255.55,413,25632,25632,0,nil
1/7 17:13:55.979  SPELL_CAST_SUCCESS,Creature-0-3017-1116-3751-80018-0000D29BA5,"Volatile Spore",0xa28,0x0,0000000000000000,nil,0x80000000,0x80000000,161593,"Spore Spawn",0x1,Creature-0-3017-1116-3751-80018-0000D29BA5,0000000000000000,175,175,0,0,1,0,0,0,1956.54,-356.20,90
1/7 17:13:55.979  SPELL_PERIODIC_DAMAGE,Player-47-0781E030,"Islen-Eitrigg",0x10512,0x0,Creature-0-3017-1116-3751-72537-0000529086,"Leaf-Reader Kurri",0xa48,0x0,204213,"Purge the Wicked",0x4,Creature-0-3017-1116-3751-72537-0000529086,0000000000000000,170407,180999,0,0,0,21620,21620,0,2019.58,-255.51,91,485,-1,4,0,0,0,nil,nil,nil
1/7 17:13:56.462  SPELL_CAST_SUCCESS,Player-47-0781E030,"Islen-Eitrigg",0x10512,0x0,Creature-0-3017-1116-3751-72537-0000529086,"Leaf-Reader Kurri",0xa48,0x0,585,"Smite",0x2,Player-47-0781E030,0000000000000000,44247,44247,0,970,0,51000,51000,255,2024.50,-255.55,413
1/7 17:13:56.462  SPELL_AURA_REFRESH,Player-47-0781E030,"Islen-Eitrigg",0x10512,0x0,Creature-0-3017-1116-3751-72537-0000529086,"Leaf-Reader Kurri",0xa48,0x0,208772,"Smite",0x2,DEBUFF
1/7 17:13:56.462  SPELL_DAMAGE,Player-47-0781E030,"Islen-Eitrigg",0x10512,0x0,Creature-0-3017-1116-3751-72537-0000529086,"Leaf-Reader Kurri",0xa48,0x0,585,"Smite",0x2,Creature-0-3017-1116-3751-72537-0000529086,0000000000000000,167885,180999,0,0,0,21620,21620,0,2019.58,-255.51,91,2522,-1,2,0,0,0,nil,nil,nil
1/7 17:13:56.462  SPELL_HEAL,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,143924,"Leech",0x1,Player-47-07C2EF5A,0000000000000000,5240460,5240460,9030,65566,0,1054451,1100000,0,2023.61,-253.25,945,1334,1334,0,nil
1/7 17:13:56.659  SPELL_HEAL,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,81269,"Efflorescence",0x8,Player-47-07C2EF5A,0000000000000000,5240460,5240460,9030,65566,0,1063642,1100000,0,2023.61,-253.25,945,58860,58860,0,nil
1/7 17:13:56.662  SPELL_HEAL,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,Player-47-0781E030,"Islen-Eitrigg",0x10512,0x0,81269,"Efflorescence",0x8,Player-47-0781E030,0000000000000000,44247,44247,0,970,0,50745,51000,0,2024.50,-255.55,413,72803,72803,0,nil
1/7 17:13:56.662  SWING_MISSED,Creature-0-3017-1116-3751-72537-0000529086,"Leaf-Reader Kurri",0xa48,0x0,Player-47-0781E030,"Islen-Eitrigg",0x10512,0x0,ABSORB,nil,651
1/7 17:13:56.662  SPELL_ABSORBED,Creature-0-3017-1116-3751-72537-0000529086,"Leaf-Reader Kurri",0xa48,0x0,Player-47-0781E030,"Islen-Eitrigg",0x10512,0x0,Player-47-0781E030,"Islen-Eitrigg",0x10512,0x0,208771,"Smite",0x2,651
1/7 17:13:56.662  SWING_DAMAGE_LANDED,Creature-0-3017-1116-3751-72537-0000529086,"Leaf-Reader Kurri",0xa48,0x0,Player-47-0781E030,"Islen-Eitrigg",0x10512,0x0,Player-47-0781E030,0000000000000000,44247,44247,0,970,0,50829,51000,0,2024.50,-255.55,413,0,-1,1,0,0,651,nil,nil,nil
1/7 17:13:56.947  SPELL_CAST_SUCCESS,Creature-0-3017-1116-3751-80018-0000529BA6,"Volatile Spore",0xa28,0x0,0000000000000000,nil,0x80000000,0x80000000,161593,"Spore Spawn",0x1,Creature-0-3017-1116-3751-80018-0000529BA6,0000000000000000,175,175,0,0,1,0,0,0,1978.61,-122.28,90
1/7 17:13:56.947  SPELL_CAST_SUCCESS,Creature-0-3017-1116-3751-80018-0000D29BA6,"Volatile Spore",0xa28,0x0,0000000000000000,nil,0x80000000,0x80000000,161593,"Spore Spawn",0x1,Creature-0-3017-1116-3751-80018-0000D29BA6,0000000000000000,175,175,0,0,1,0,0,0,1990.22,-358.24,90
1/7 17:13:57.347  SPELL_CAST_SUCCESS,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,Player-47-0781E030,"Islen-Eitrigg",0x10512,0x0,774,"Rejuvenation",0x8,Player-47-07C2EF5A,0000000000000000,5240460,5240460,9030,65566,0,1067890,1100000,22000,2023.61,-253.25,945
1/7 17:13:57.347  SPELL_AURA_APPLIED,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,242586,"Concordance of the Legionfall",0x1,BUFF
1/7 17:13:57.350  SPELL_AURA_APPLIED,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,252202,"Murderous Intent",0x20,BUFF
1/7 17:13:57.350  SPELL_AURA_APPLIED,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,Player-47-0781E030,"Islen-Eitrigg",0x10512,0x0,774,"Rejuvenation",0x8,BUFF
1/7 17:13:57.350  SPELL_PERIODIC_HEAL,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,Player-47-0781E030,"Islen-Eitrigg",0x10512,0x0,774,"Rejuvenation",0x8,Player-47-0781E030,0000000000000000,44247,44247,0,970,0,50829,51000,0,2024.50,-255.55,413,205065,205065,0,1
1/7 17:13:57.350  SPELL_AURA_APPLIED,Player-47-0781E030,"Islen-Eitrigg",0x10512,0x0,Player-47-0781E030,"Islen-Eitrigg",0x10512,0x0,17,"Power Word: Shield",0x2,BUFF,5335,0
1/7 17:13:57.350  SPELL_CAST_SUCCESS,Player-47-0781E030,"Islen-Eitrigg",0x10512,0x0,Player-47-0781E030,"Islen-Eitrigg",0x10512,0x0,17,"Power Word: Shield",0x2,Player-47-0781E030,0000000000000000,44247,44247,0,970,0,51000,51000,1173,2024.50,-255.55,413
1/7 17:13:57.350  SPELL_AURA_APPLIED,Player-47-0781E030,"Islen-Eitrigg",0x10512,0x0,Player-47-0781E030,"Islen-Eitrigg",0x10512,0x0,194384,"Atonement",0x2,BUFF
1/7 17:13:57.350  SPELL_PERIODIC_HEAL,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,Player-47-0781E030,"Islen-Eitrigg",0x10512,0x0,253432,"Dreamer",0x8,Player-47-0781E030,0000000000000000,44247,44247,0,970,0,49827,51000,0,2024.50,-255.55,413,37209,37209,0,nil
1/7 17:13:57.350  SPELL_AURA_REFRESH,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,207472,"Xavaric's Magnum Opus",0x1,BUFF,1475437
1/7 17:13:57.672  SPELL_PERIODIC_DAMAGE,Player-47-0781E030,"Islen-Eitrigg",0x10512,0x0,Creature-0-3017-1116-3751-72537-0000529086,"Leaf-Reader Kurri",0xa48,0x0,204213,"Purge the Wicked",0x4,Creature-0-3017-1116-3751-72537-0000529086,0000000000000000,167400,180999,0,0,0,21620,21620,0,2019.58,-255.51,91,485,-1,4,0,0,0,nil,nil,nil
1/7 17:13:57.672  SPELL_HEAL,Player-47-0781E030,"Islen-Eitrigg",0x10512,0x0,Player-47-0781E030,"Islen-Eitrigg",0x10512,0x0,81751,"Atonement",0x2,Player-47-0781E030,0000000000000000,44247,44247,0,970,0,50017,51000,0,2024.50,-255.55,413,221,221,0,nil
1/7 17:13:57.768  SPELL_HEAL,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,143924,"Leech",0x1,Player-47-07C2EF5A,0000000000000000,5240460,5240460,9030,77641,0,1051839,1100000,0,2020.95,-251.40,945,16398,16398,0,nil
1/7 17:13:58.341  SPELL_CAST_SUCCESS,Creature-0-3017-1116-3751-80018-0000529BA7,"Volatile Spore",0xa28,0x0,0000000000000000,nil,0x80000000,0x80000000,161593,"Spore Spawn",0x1,Creature-0-3017-1116-3751-80018-0000529BA7,0000000000000000,175,175,0,0,1,0,0,0,2007.09,-99.45,90
1/7 17:13:58.341  SPELL_HEAL,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,81269,"Efflorescence",0x8,Player-47-07C2EF5A,0000000000000000,5240460,5240460,9030,77641,0,1057333,1100000,0,2020.95,-251.40,945,75126,75126,0,nil
1/7 17:13:58.341  SPELL_HEAL,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,Player-47-0781E030,"Islen-Eitrigg",0x10512,0x0,81269,"Efflorescence",0x8,Player-47-0781E030,0000000000000000,44247,44247,0,970,0,50040,51000,0,2024.50,-255.55,413,110716,110716,0,nil
1/7 17:13:58.554  SPELL_CAST_SUCCESS,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,Player-47-0781E030,"Islen-Eitrigg",0x10512,0x0,774,"Rejuvenation",0x8,Player-47-07C2EF5A,0000000000000000,5240460,5240460,9030,77641,0,1059509,1100000,22000,2020.95,-251.40,945
1/7 17:13:58.554  SPELL_CAST_START,Creature-0-3017-1116-3751-72537-0000529086,"Leaf-Reader Kurri",0xa48,0x0,0000000000000000,nil,0x80000000,0x80000000,154519,"Leeching Mushrooms",0x1
1/7 17:13:58.554  SPELL_AURA_APPLIED,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,Player-47-0781E030,"Islen-Eitrigg",0x10512,0x0,155777,"Rejuvenation (Germination)",0x8,BUFF
1/7 17:13:58.554  SPELL_PERIODIC_HEAL,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,Player-47-0781E030,"Islen-Eitrigg",0x10512,0x0,155777,"Rejuvenation (Germination)",0x8,Player-47-0781E030,0000000000000000,44247,44247,0,970,0,50040,51000,0,2024.50,-255.55,413,119015,119015,0,nil
1/7 17:13:58.824  SPELL_DAMAGE,Player-47-0781E030,"Islen-Eitrigg",0x10512,0x0,Creature-0-3017-1116-3751-72537-0000529086,"Leaf-Reader Kurri",0xa48,0x0,47666,"Penance",0x2,Creature-0-3017-1116-3751-72537-0000529086,0000000000000000,163714,180999,0,0,0,21620,21620,0,2019.58,-255.51,91,3686,-1,2,0,0,0,1,nil,nil
1/7 17:13:58.824  SPELL_HEAL,Player-47-0781E030,"Islen-Eitrigg",0x10512,0x0,Player-47-0781E030,"Islen-Eitrigg",0x10512,0x0,94472,"Atonement",0x2,Player-47-0781E030,0000000000000000,44247,44247,0,970,0,49066,51000,0,2024.50,-255.55,413,1684,1684,0,1
1/7 17:13:59.118  SPELL_CAST_SUCCESS,Creature-0-3017-1116-3751-80018-0000D29BA8,"Volatile Spore",0xa28,0x0,0000000000000000,nil,0x80000000,0x80000000,161593,"Spore Spawn",0x1,Creature-0-3017-1116-3751-80018-0000D29BA8,0000000000000000,175,175,0,0,1,0,0,0,2082.05,-243.01,90
1/7 17:13:59.118  SPELL_CAST_SUCCESS,Creature-0-3017-1116-3751-80018-0001D29BA8,"Volatile Spore",0xa28,0x0,0000000000000000,nil,0x80000000,0x80000000,161593,"Spore Spawn",0x1,Creature-0-3017-1116-3751-80018-0001D29BA8,0000000000000000,175,175,0,0,1,0,0,0,2061.06,-394.81,90
1/7 17:13:59.118  SPELL_HEAL,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,143924,"Leech",0x1,Player-47-07C2EF5A,0000000000000000,5240460,5240460,9030,77641,0,1037509,1100000,0,2022.11,-252.21,945,11956,11956,0,nil
1/7 17:13:59.118  SPELL_PERIODIC_HEAL,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,Player-47-0781E030,"Islen-Eitrigg",0x10512,0x0,253432,"Dreamer",0x8,Player-47-0781E030,0000000000000000,44247,44247,0,970,0,49066,51000,0,2024.50,-255.55,413,43189,43189,0,nil
1/7 17:13:59.392  SPELL_PERIODIC_DAMAGE,Player-47-0781E030,"Islen-Eitrigg",0x10512,0x0,Creature-0-3017-1116-3751-72537-0000529086,"Leaf-Reader Kurri",0xa48,0x0,204213,"Purge the Wicked",0x4,Creature-0-3017-1116-3751-72537-0000529086,0000000000000000,162744,180999,0,0,0,21620,21620,0,2019.58,-255.51,91,970,-1,4,0,0,0,1,nil,nil
1/7 17:13:59.392  SPELL_HEAL,Player-47-0781E030,"Islen-Eitrigg",0x10512,0x0,Player-47-0781E030,"Islen-Eitrigg",0x10512,0x0,94472,"Atonement",0x2,Player-47-0781E030,0000000000000000,44247,44247,0,970,0,49318,51000,0,2024.50,-255.55,413,443,443,0,1
1/7 17:13:59.392  SPELL_CAST_SUCCESS,Player-47-0781E030,"Islen-Eitrigg",0x10512,0x0,0000000000000000,nil,0x80000000,0x80000000,47666,"Penance",0x2,Player-47-0781E030,0000000000000000,44247,44247,0,970,0,49336,51000,0,2024.50,-255.55,413
1/7 17:13:59.574  SPELL_PERIODIC_HEAL,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,Player-47-0781E030,"Islen-Eitrigg",0x10512,0x0,774,"Rejuvenation",0x8,Player-47-0781E030,0000000000000000,44247,44247,0,970,0,49336,51000,0,2024.50,-255.55,413,238025,238025,0,1
1/7 17:13:59.574  SPELL_DAMAGE,Player-47-0781E030,"Islen-Eitrigg",0x10512,0x0,Creature-0-3017-1116-3751-72537-0000529086,"Leaf-Reader Kurri",0xa48,0x0,47666,"Penance",0x2,Creature-0-3017-1116-3751-72537-0000529086,0000000000000000,160901,180999,0,0,0,21620,21620,0,2019.58,-255.51,91,1843,-1,2,0,0,0,nil,nil,nil
1/7 17:13:59.574  SPELL_HEAL,Player-47-0781E030,"Islen-Eitrigg",0x10512,0x0,Player-47-0781E030,"Islen-Eitrigg",0x10512,0x0,81751,"Atonement",0x2,Player-47-0781E030,0000000000000000,44247,44247,0,970,0,49389,51000,0,2024.50,-255.55,413,841,841,0,nil
1/7 17:13:59.988  SPELL_AURA_APPLIED,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,768,"Cat Form",0x1,BUFF
1/7 17:13:59.994  SPELL_AURA_APPLIED,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,186370,"Mark of Shifting",0x8,BUFF
1/7 17:13:59.994  SPELL_CAST_SUCCESS,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,0000000000000000,nil,0x80000000,0x80000000,768,"Cat Form",0x1,Player-47-07C2EF5A,0000000000000000,5240460,5240460,9030,77641,3,100,100,0,2022.11,-252.21,945
1/7 17:14:00.016  SPELL_HEAL,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,81269,"Efflorescence",0x8,Player-47-07C2EF5A,0000000000000000,5240460,5240460,79543,77641,3,100,100,0,2022.11,-252.21,945,97145,97145,0,nil
1/7 17:14:00.016  SPELL_HEAL,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,Player-47-0781E030,"Islen-Eitrigg",0x10512,0x0,81269,"Efflorescence",0x8,Player-47-0781E030,0000000000000000,44247,44247,0,970,0,49446,51000,0,2024.50,-255.55,413,134353,134353,0,nil
1/7 17:14:00.166  SPELL_CAST_SUCCESS,Creature-0-3017-1116-3751-80018-0000529BA9,"Volatile Spore",0xa28,0x0,0000000000000000,nil,0x80000000,0x80000000,161593,"Spore Spawn",0x1,Creature-0-3017-1116-3751-80018-0000529BA9,0000000000000000,175,175,0,0,1,0,0,0,2018.44,-106.92,90
1/7 17:14:00.166  SPELL_CAST_SUCCESS,Creature-0-3017-1116-3751-80018-0000D29BA9,"Volatile Spore",0xa28,0x0,0000000000000000,nil,0x80000000,0x80000000,161593,"Spore Spawn",0x1,Creature-0-3017-1116-3751-80018-0000D29BA9,0000000000000000,175,175,0,0,1,0,0,0,1926.87,-165.01,90
1/7 17:14:00.166  SPELL_HEAL,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,143924,"Leech",0x1,Player-47-07C2EF5A,0000000000000000,5240460,5240460,79543,77641,3,100,100,0,2020.60,-251.15,945,21628,21628,0,nil
1/7 17:14:01.135  SPELL_PERIODIC_HEAL,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,Player-47-0781E030,"Islen-Eitrigg",0x512,0x0,253432,"Dreamer",0x8,Player-47-0781E030,0000000000000000,44247,44247,0,970,0,49446,51000,0,2024.50,-255.55,413,36519,36519,0,nil
1/7 17:14:01.135  SPELL_AURA_REMOVED,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,Player-47-0781E030,"Islen-Eitrigg",0x512,0x0,253432,"Dreamer",0x8,BUFF
1/7 17:14:01.135  SPELL_CAST_SUCCESS,Player-47-0781E030,"Islen-Eitrigg",0x512,0x0,0000000000000000,nil,0x80000000,0x80000000,47666,"Penance",0x2,Player-47-0781E030,0000000000000000,44247,44247,0,970,0,49696,51000,0,2024.50,-255.55,413
1/7 17:14:01.135  SPELL_DAMAGE,Player-47-0781E030,"Islen-Eitrigg",0x512,0x0,Creature-0-3017-1116-3751-72537-0000529086,"Leaf-Reader Kurri",0x10a48,0x0,47666,"Penance",0x2,Creature-0-3017-1116-3751-72537-0000529086,0000000000000000,159058,180999,0,0,0,21620,21620,0,2019.58,-255.51,91,1843,-1,2,0,0,0,nil,nil,nil
1/7 17:14:01.135  SPELL_HEAL,Player-47-0781E030,"Islen-Eitrigg",0x512,0x0,Player-47-0781E030,"Islen-Eitrigg",0x512,0x0,81751,"Atonement",0x2,Player-47-0781E030,0000000000000000,44247,44247,0,970,0,49747,51000,0,2024.50,-255.55,413,842,842,0,nil
1/7 17:14:01.135  SPELL_CAST_SUCCESS,Creature-0-3017-1116-3751-72537-0000529086,"Leaf-Reader Kurri",0x10a48,0x0,0000000000000000,nil,0x80000000,0x80000000,154519,"Leeching Mushrooms",0x1,Creature-0-3017-1116-3751-72537-0000529086,0000000000000000,159058,180999,0,0,0,21620,21620,0,2019.58,-255.51,91
1/7 17:14:01.135  SPELL_CAST_START,Player-47-0781E030,"Islen-Eitrigg",0x512,0x0,0000000000000000,nil,0x80000000,0x80000000,585,"Smite",0x2
1/7 17:14:01.135  SPELL_CAST_START,Creature-0-3017-1116-3751-72537-0000529086,"Leaf-Reader Kurri",0x10a48,0x0,0000000000000000,nil,0x80000000,0x80000000,154472,"Light of the Crystal",0x2
1/7 17:14:01.135  SPELL_CAST_SUCCESS,Creature-0-3017-1116-3751-80018-0000D29BAA,"Volatile Spore",0xa28,0x0,0000000000000000,nil,0x80000000,0x80000000,161593,"Spore Spawn",0x1,Creature-0-3017-1116-3751-80018-0000D29BAA,0000000000000000,175,175,0,0,1,0,0,0,1939.45,-118.95,90
1/7 17:14:01.135  SPELL_PERIODIC_HEAL,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,Player-47-0781E030,"Islen-Eitrigg",0x512,0x0,155777,"Rejuvenation (Germination)",0x8,Player-47-0781E030,0000000000000000,44247,44247,0,970,0,49812,51000,0,2024.50,-255.55,413,102535,102535,0,nil
1/7 17:14:01.204  SPELL_PERIODIC_DAMAGE,Player-47-0781E030,"Islen-Eitrigg",0x512,0x0,Creature-0-3017-1116-3751-72537-0000529086,"Leaf-Reader Kurri",0x10a48,0x0,204213,"Purge the Wicked",0x4,Creature-0-3017-1116-3751-72537-0000529086,0000000000000000,158573,180999,0,0,0,21620,21620,0,2019.58,-255.51,91,485,-1,4,0,0,0,nil,nil,nil
1/7 17:14:01.204  SPELL_HEAL,Player-47-0781E030,"Islen-Eitrigg",0x512,0x0,Player-47-0781E030,"Islen-Eitrigg",0x512,0x0,81751,"Atonement",0x2,Player-47-0781E030,0000000000000000,44247,44247,0,970,0,50040,51000,0,2024.50,-255.55,413,221,221,0,nil
1/7 17:14:01.432  SPELL_HEAL,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,143924,"Leech",0x1,Player-47-07C2EF5A,0000000000000000,5240460,5240460,79543,77641,3,100,100,0,2019.57,-253.73,945,7238,7238,0,nil
1/7 17:14:01.714  SPELL_HEAL,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,81269,"Efflorescence",0x8,Player-47-07C2EF5A,0000000000000000,5240460,5240460,79543,77641,3,100,100,0,2019.51,-253.96,945,101368,101368,0,nil
1/7 17:14:01.714  SPELL_AURA_APPLIED,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,253269,"Feedback Loop",0x40,BUFF
1/7 17:14:01.714  SPELL_HEAL,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,Player-47-0781E030,"Islen-Eitrigg",0x512,0x0,81269,"Efflorescence",0x8,Player-47-0781E030,0000000000000000,44247,44247,0,970,0,50040,51000,0,2024.50,-255.55,413,120782,120782,0,nil
1/7 17:14:02.019  SPELL_ENERGIZE,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,1822,"Rake",0x1,Player-47-07C2EF5A,0000000000000000,5240460,5240460,79543,77641,3,100,100,0,2019.51,-253.96,945,1,0,4,5
1/7 17:14:02.021  SPELL_CAST_SUCCESS,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,Creature-0-3017-1116-3751-72537-0000529086,"Leaf-Reader Kurri",0x10a48,0x0,1822,"Rake",0x1,Player-47-07C2EF5A,0000000000000000,5240460,5240460,79543,77641,3,100,100,35,2019.51,-253.96,945
1/7 17:14:02.021  SPELL_AURA_REMOVED,Player-47-0781E030,"Islen-Eitrigg",0x512,0x0,Creature-0-3017-1116-3751-72537-0000529086,"Leaf-Reader Kurri",0x10a48,0x0,204213,"Purge the Wicked",0x4,DEBUFF
1/7 17:14:02.021  SPELL_AURA_REMOVED,Player-47-0781E030,"Islen-Eitrigg",0x512,0x0,Creature-0-3017-1116-3751-72537-0000529086,"Leaf-Reader Kurri",0x10a48,0x0,208772,"Smite",0x2,DEBUFF
1/7 17:14:02.021  PARTY_KILL,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,Creature-0-3017-1116-3751-72537-0000529086,"Leaf-Reader Kurri",0x10a48,0x0
1/7 17:14:02.021  SPELL_DAMAGE,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,Creature-0-3017-1116-3751-72537-0000529086,"Leaf-Reader Kurri",0x10a48,0x0,1822,"Rake",0x1,Creature-0-3017-1116-3751-72537-0000529086,0000000000000000,0,180999,0,0,0,21620,21620,0,2019.58,-255.51,91,240381,81808,1,0,0,0,nil,nil,nil
1/7 17:14:02.021  UNIT_DIED,0000000000000000,nil,0x80000000,0x80000000,Creature-0-3017-1116-3751-72537-0000529086,"Leaf-Reader Kurri",0x10a48,0x0
1/7 17:14:02.021  SPELL_PERIODIC_HEAL,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,Player-47-0781E030,"Islen-Eitrigg",0x512,0x0,774,"Rejuvenation",0x8,Player-47-0781E030,0000000000000000,44247,44247,0,970,0,50371,51000,0,2024.50,-255.55,413,102533,102533,0,nil
1/7 17:14:03.316  SPELL_SUMMON,Creature-0-3017-1116-3751-72537-0000529086,"Leaf-Reader Kurri",0xa48,0x0,Creature-0-3017-1116-3751-76561-0000529BAC,"Unknown",0xa28,0x0,154595,"Mushroom",0x1
1/7 17:14:03.316  SPELL_SUMMON,Creature-0-3017-1116-3751-72537-0000529086,"Leaf-Reader Kurri",0xa48,0x0,Creature-0-3017-1116-3751-76561-0000D29BAC,"Unknown",0xa28,0x0,154595,"Mushroom",0x1
1/7 17:14:03.316  SPELL_SUMMON,Creature-0-3017-1116-3751-72537-0000529086,"Leaf-Reader Kurri",0xa48,0x0,Creature-0-3017-1116-3751-76561-0001529BAC,"Unknown",0xa28,0x0,154595,"Mushroom",0x1
1/7 17:14:03.316  SPELL_SUMMON,Creature-0-3017-1116-3751-72537-0000529086,"Leaf-Reader Kurri",0xa48,0x0,Creature-0-3017-1116-3751-76561-0001D29BAC,"Unknown",0xa28,0x0,154595,"Mushroom",0x1
1/7 17:14:03.316  SPELL_SUMMON,Creature-0-3017-1116-3751-72537-0000529086,"Leaf-Reader Kurri",0xa48,0x0,Creature-0-3017-1116-3751-76561-0002529BAC,"Unknown",0xa28,0x0,154595,"Mushroom",0x1
1/7 17:14:03.316  SPELL_HEAL,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,143924,"Leech",0x1,Player-47-07C2EF5A,0000000000000000,5240460,5240460,79543,77641,3,72,100,0,2019.51,-253.96,945,24133,24133,0,nil
1/7 17:14:03.316  SPELL_HEAL,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,81269,"Efflorescence",0x8,Player-47-07C2EF5A,0000000000000000,5240460,5240460,79543,77641,3,88,100,0,2019.51,-253.96,945,101369,101369,0,nil
1/7 17:14:03.324  SPELL_HEAL,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,Player-47-0781E030,"Islen-Eitrigg",0x512,0x0,81269,"Efflorescence",0x8,Player-47-0781E030,0000000000000000,44247,44247,0,970,0,50561,51000,0,2024.50,-255.55,413,120782,120782,0,nil
1/7 17:14:03.483  SPELL_PERIODIC_HEAL,Player-47-07C2EF5A,"Exgrull-Eitrigg",0x511,0x0,Player-47-0781E030,"Islen-Eitrigg",0x512,0x0,155777,"Rejuvenation (Germination)",0x8,Player-47-0781E030,0000000000000000,44247,44247,0,970,0,50561,51000,0,2024.50,-255.55,413,205070,205070,0,1
1/7 17:14:03.905  SPELL_AURA_APPLIED,Creature-0-3017-1116-3751-76561-0000529BAC,"Leeching Mushroom",0xa48,0x0,Creature-0-3017-1116-3751-76561-0000529BAC,"Leeching Mushroom",0xa48,0x0,154536,"Leeching Spores",0x8,BUFF
